# LSST transmission (instrument+atmosphere)
#   wavelength[nm] Thoughput
1030.400000 0.084970
1030.500000 0.084652
1030.600000 0.084335
1030.700000 0.084018
1030.800000 0.083701
1030.900000 0.083385
1031.000000 0.083068
1031.100000 0.082766
1031.200000 0.082464
1031.300000 0.082162
1031.400000 0.081860
1031.500000 0.081557
1031.600000 0.081254
1031.700000 0.080951
1031.800000 0.080648
1031.900000 0.080345
1032.000000 0.080042
1032.100000 0.079744
1032.200000 0.079447
1032.300000 0.079148
1032.400000 0.078851
1032.500000 0.078553
1032.600000 0.078255
1032.700000 0.077957
1032.800000 0.077659
1032.900000 0.077361
1033.000000 0.077063
1033.100000 0.076781
1033.200000 0.076499
1033.300000 0.076216
1033.400000 0.075934
1033.500000 0.075651
1033.600000 0.075369
1033.700000 0.075086
1033.800000 0.074804
1033.900000 0.074521
1034.000000 0.074238
1034.100000 0.073951
1034.200000 0.073664
1034.300000 0.073377
1034.400000 0.073090
1034.500000 0.072802
1034.600000 0.072515
1034.700000 0.072227
1034.800000 0.071939
1034.900000 0.071651
1035.000000 0.071362
1035.100000 0.071104
1035.200000 0.070846
1035.300000 0.070588
1035.400000 0.070329
1035.500000 0.070070
1035.600000 0.069811
1035.700000 0.069551
1035.800000 0.069292
1035.900000 0.069031
1036.000000 0.068771
1036.100000 0.068491
1036.200000 0.068210
1036.300000 0.067930
1036.400000 0.067650
1036.500000 0.067370
1036.600000 0.067090
1036.700000 0.066810
1036.800000 0.066530
1036.900000 0.066250
1037.000000 0.065971
1037.100000 0.065711
1037.200000 0.065451
1037.300000 0.065191
1037.400000 0.064931
1037.500000 0.064671
1037.600000 0.064411
1037.700000 0.064151
1037.800000 0.063891
1037.900000 0.063631
1038.000000 0.063371
1038.100000 0.063120
1038.200000 0.062869
1038.300000 0.062618
1038.400000 0.062367
1038.500000 0.062116
1038.600000 0.061865
1038.700000 0.061614
1038.800000 0.061362
1038.900000 0.061111
1039.000000 0.060860
1039.100000 0.060602
1039.200000 0.060344
1039.300000 0.060086
1039.400000 0.059828
1039.500000 0.059570
1039.600000 0.059312
1039.700000 0.059054
1039.800000 0.058796
1039.900000 0.058539
1040.000000 0.058281
1040.100000 0.058044
1040.200000 0.057808
1040.300000 0.057572
1040.400000 0.057335
1040.500000 0.057099
1040.600000 0.056862
1040.700000 0.056625
1040.800000 0.056389
1040.900000 0.056152
1041.000000 0.055915
1041.100000 0.055679
1041.200000 0.055443
1041.300000 0.055207
1041.400000 0.054971
1041.500000 0.054735
1041.600000 0.054498
1041.700000 0.054262
1041.800000 0.054026
1041.900000 0.053789
1042.000000 0.053553
1042.100000 0.053323
1042.200000 0.053094
1042.300000 0.052865
