# Effective area for Roman (m^2) - parameters as of 2021 06 14,,,,,,,,,,,
Wave,F062,F087,F106,F129,F158,F184,F146,F213,SNPrism,Grism_1stOrder,Grism_0thOrder
2.265,0,0,0,0,0,0,0,2.5455,0,0,0
2.266,0,0,0,0,0,0,0,2.527,0,0,0
2.267,0,0,0,0,0,0,0,2.5076,0,0,0
2.268,0,0,0,0,0,0,0,2.4874,0,0,0
2.269,0,0,0,0,0,0,0,2.4662,0,0,0
2.27,0,0,0,0,0,0,0,2.4441,0,0,0
2.271,0,0,0,0,0,0,0,2.4211,0,0,0
2.272,0,0,0,0,0,0,0,2.3971,0,0,0
2.273,0,0,0,0,0,0,0,2.3722,0,0,0
2.274,0,0,0,0,0,0,0,2.3463,0,0,0
2.275,0,0,0,0,0,0,0,2.3195,0,0,0
2.276,0,0,0,0,0,0,0,2.2918,0,0,0
2.277,0,0,0,0,0,0,0,2.2631,0,0,0
2.278,0,0,0,0,0,0,0,2.2335,0,0,0
2.279,0,0,0,0,0,0,0,2.2029,0,0,0
2.28,0,0,0,0,0,0,0,2.1715,0,0,0
2.281,0,0,0,0,0,0,0,2.1392,0,0,0
2.282,0,0,0,0,0,0,0,2.106,0,0,0
2.283,0,0,0,0,0,0,0,2.072,0,0,0
2.284,0,0,0,0,0,0,0,2.0371,0,0,0
2.285,0,0,0,0,0,0,0,2.0015,0,0,0
2.286,0,0,0,0,0,0,0,1.9651,0,0,0
2.287,0,0,0,0,0,0,0,1.9281,0,0,0
2.288,0,0,0,0,0,0,0,1.8903,0,0,0
2.289,0,0,0,0,0,0,0,1.8519,0,0,0
2.29,0,0,0,0,0,0,0,1.813,0,0,0
2.291,0,0,0,0,0,0,0,1.7734,0,0,0
2.292,0,0,0,0,0,0,0,1.7335,0,0,0
2.293,0,0,0,0,0,0,0,1.693,0,0,0
2.294,0,0,0,0,0,0,0,1.6522,0,0,0
2.295,0,0,0,0,0,0,0,1.6109,0,0,0
2.296,0,0,0,0,0,0,0,1.5695,0,0,0
2.297,0,0,0,0,0,0,0,1.5282,0,0,0
2.298,0,0,0,0,0,0,0,1.4867,0,0,0
2.299,0,0,0,0,0,0,0,1.4448,0,0,0
2.3,0,0,0,0,0,0,0,1.4027,0,0,0
2.301,0,0,0,0,0,0,0,1.3608,0,0,0
2.302,0,0,0,0,0,0,0,1.3189,0,0,0
2.303,0,0,0,0,0,0,0,1.2768,0,0,0
2.304,0,0,0,0,0,0,0,1.235,0,0,0
2.305,0,0,0,0,0,0,0,1.1936,0,0,0
2.306,0,0,0,0,0,0,0,1.1527,0,0,0
2.307,0,0,0,0,0,0,0,1.112,0,0,0
2.308,0,0,0,0,0,0,0,1.0718,0,0,0
2.309,0,0,0,0,0,0,0,1.0323,0,0,0
2.31,0,0,0,0,0,0,0,0.9932,0,0,0
2.311,0,0,0,0,0,0,0,0.9545,0,0,0
2.312,0,0,0,0,0,0,0,0.9163,0,0,0
2.313,0,0,0,0,0,0,0,0.8787,0,0,0
2.314,0,0,0,0,0,0,0,0.8419,0,0,0
2.315,0,0,0,0,0,0,0,0.8058,0,0,0
2.316,0,0,0,0,0,0,0,0.7704,0,0,0
2.317,0,0,0,0,0,0,0,0.7358,0,0,0
2.318,0,0,0,0,0,0,0,0.702,0,0,0
2.319,0,0,0,0,0,0,0,0.6689,0,0,0
2.32,0,0,0,0,0,0,0,0.6367,0,0,0
2.321,0,0,0,0,0,0,0,0.6055,0,0,0
2.322,0,0,0,0,0,0,0,0.5752,0,0,0
2.323,0,0,0,0,0,0,0,0.5459,0,0,0
2.324,0,0,0,0,0,0,0,0.5175,0,0,0
2.325,0,0,0,0,0,0,0,0.49,0,0,0
2.326,0,0,0,0,0,0,0,0.4634,0,0,0
2.327,0,0,0,0,0,0,0,0.438,0,0,0
2.328,0,0,0,0,0,0,0,0.4134,0,0,0
2.329,0,0,0,0,0,0,0,0.3897,0,0,0
2.33,0,0,0,0,0,0,0,0.3669,0,0,0
2.331,0,0,0,0,0,0,0,0.345,0,0,0
2.332,0,0,0,0,0,0,0,0.3241,0,0,0
2.333,0,0,0,0,0,0,0,0.3041,0,0,0
2.334,0,0,0,0,0,0,0,0.285,0,0,0
2.335,0,0,0,0,0,0,0,0.2668,0,0,0
2.336,0,0,0,0,0,0,0,0.2495,0,0,0
2.337,0,0,0,0,0,0,0,0.2331,0,0,0
2.338,0,0,0,0,0,0,0,0.2175,0,0,0
2.339,0,0,0,0,0,0,0,0.2026,0,0,0
2.34,0,0,0,0,0,0,0,0.1886,0,0,0
2.341,0,0,0,0,0,0,0,0.1753,0,0,0
2.342,0,0,0,0,0,0,0,0.1628,0,0,0
2.343,0,0,0,0,0,0,0,0.151,0,0,0
2.344,0,0,0,0,0,0,0,0.1399,0,0,0
2.345,0,0,0,0,0,0,0,0.1294,0,0,0
2.346,0,0,0,0,0,0,0,0.1195,0,0,0
2.347,0,0,0,0,0,0,0,0.1103,0,0,0
2.348,0,0,0,0,0,0,0,0.1016,0,0,0
2.349,0,0,0,0,0,0,0,0.0935,0,0,0
2.35,0,0,0,0,0,0,0,0.086,0,0,0
2.351,0,0,0,0,0,0,0,0.079,0,0,0
2.352,0,0,0,0,0,0,0,0.0724,0,0,0
2.353,0,0,0,0,0,0,0,0.0664,0,0,0
2.354,0,0,0,0,0,0,0,0.0607,0,0,0
2.355,0,0,0,0,0,0,0,0.0555,0,0,0
2.356,0,0,0,0,0,0,0,0.0506,0,0,0
2.357,0,0,0,0,0,0,0,0.0461,0,0,0
2.358,0,0,0,0,0,0,0,0.042,0,0,0
2.359,0,0,0,0,0,0,0,0.0382,0,0,0
2.36,0,0,0,0,0,0,0,0.0347,0,0,0
2.361,0,0,0,0,0,0,0,0.0314,0,0,0
2.362,0,0,0,0,0,0,0,0.0285,0,0,0
2.363,0,0,0,0,0,0,0,0.0257,0,0,0
2.364,0,0,0,0,0,0,0,0.0233,0,0,0
2.365,0,0,0,0,0,0,0,0.021,0,0,0
2.366,0,0,0,0,0,0,0,0.0189,0,0,0
2.367,0,0,0,0,0,0,0,0.017,0,0,0
2.368,0,0,0,0,0,0,0,0.0153,0,0,0
2.369,0,0,0,0,0,0,0,0.0137,0,0,0
2.37,0,0,0,0,0,0,0,0.0123,0,0,0
2.371,0,0,0,0,0,0,0,0.011,0,0,0
2.372,0,0,0,0,0,0,0,0.0099,0,0,0
2.373,0,0,0,0,0,0,0,0.0088,0,0,0
2.374,0,0,0,0,0,0,0,0.0079,0,0,0
2.375,0,0,0,0,0,0,0,0.007,0,0,0
2.376,0,0,0,0,0,0,0,0.0062,0,0,0
2.377,0,0,0,0,0,0,0,0.0055,0,0,0
2.378,0,0,0,0,0,0,0,0.0049,0,0,0
2.379,0,0,0,0,0,0,0,0.0044,0,0,0
2.38,0,0,0,0,0,0,0,0.0039,0,0,0
2.381,0,0,0,0,0,0,0,0.0034,0,0,0
2.382,0,0,0,0,0,0,0,0.003,0,0,0
2.383,0,0,0,0,0,0,0,0.0026,0,0,0
2.384,0,0,0,0,0,0,0,0.0023,0,0,0
2.385,0,0,0,0,0,0,0,0.0021,0,0,0
2.386,0,0,0,0,0,0,0,0.0018,0,0,0
2.387,0,0,0,0,0,0,0,0.0016,0,0,0
2.388,0,0,0,0,0,0,0,0.0014,0,0,0
2.389,0,0,0,0,0,0,0,0.0012,0,0,0
2.39,0,0,0,0,0,0,0,0.0011,0,0,0
2.391,0,0,0,0,0,0,0,0.0009,0,0,0
2.392,0,0,0,0,0,0,0,0.0008,0,0,0
2.393,0,0,0,0,0,0,0,0.0007,0,0,0
2.394,0,0,0,0,0,0,0,0.0006,0,0,0
2.395,0,0,0,0,0,0,0,0.0005,0,0,0
2.396,0,0,0,0,0,0,0,0.0005,0,0,0
2.397,0,0,0,0,0,0,0,0.0004,0,0,0
2.398,0,0,0,0,0,0,0,0.0003,0,0,0
2.399,0,0,0,0,0,0,0,0.0003,0,0,0
2.4,0,0,0,0,0,0,0,0.0003,0,0,0
2.401,0,0,0,0,0,0,0,0.0002,0,0,0
2.402,0,0,0,0,0,0,0,0.0002,0,0,0
2.403,0,0,0,0,0,0,0,0.0002,0,0,0
2.404,0,0,0,0,0,0,0,0.0001,0,0,0
2.405,0,0,0,0,0,0,0,0.0001,0,0,0
2.406,0,0,0,0,0,0,0,0.0001,0,0,0
2.407,0,0,0,0,0,0,0,0.0001,0,0,0
2.408,0,0,0,0,0,0,0,0.0001,0,0,0
2.409,0,0,0,0,0,0,0,0.0001,0,0,0
2.41,0,0,0,0,0,0,0,0.0001,0,0,0
2.411,0,0,0,0,0,0,0,0,0,0,0
2.412,0,0,0,0,0,0,0,0,0,0,0
2.413,0,0,0,0,0,0,0,0,0,0,0
2.414,0,0,0,0,0,0,0,0,0,0,0
2.415,0,0,0,0,0,0,0,0,0,0,0
2.416,0,0,0,0,0,0,0,0,0,0,0
2.417,0,0,0,0,0,0,0,0,0,0,0
2.418,0,0,0,0,0,0,0,0,0,0,0
2.419,0,0,0,0,0,0,0,0,0,0,0
2.42,0,0,0,0,0,0,0,0,0,0,0
2.421,0,0,0,0,0,0,0,0,0,0,0
2.422,0,0,0,0,0,0,0,0,0,0,0
2.423,0,0,0,0,0,0,0,0,0,0,0
2.424,0,0,0,0,0,0,0,0,0,0,0
2.425,0,0,0,0,0,0,0,0,0,0,0
2.426,0,0,0,0,0,0,0,0,0,0,0
2.427,0,0,0,0,0,0,0,0,0,0,0
2.428,0,0,0,0,0,0,0,0,0,0,0
2.429,0,0,0,0,0,0,0,0,0,0,0
2.43,0,0,0,0,0,0,0,0,0,0,0
2.431,0,0,0,0,0,0,0,0,0,0,0
2.432,0,0,0,0,0,0,0,0,0,0,0
2.433,0,0,0,0,0,0,0,0,0,0,0
2.434,0,0,0,0,0,0,0,0,0,0,0
2.435,0,0,0,0,0,0,0,0,0,0,0
2.436,0,0,0,0,0,0,0,0,0,0,0
2.437,0,0,0,0,0,0,0,0,0,0,0
2.438,0,0,0,0,0,0,0,0,0,0,0
2.439,0,0,0,0,0,0,0,0,0,0,0
2.44,0,0,0,0,0,0,0,0,0,0,0
2.441,0,0,0,0,0,0,0,0,0,0,0
2.442,0,0,0,0,0,0,0,0,0,0,0
2.443,0,0,0,0,0,0,0,0,0,0,0
2.444,0,0,0,0,0,0,0,0,0,0,0
2.445,0,0,0,0,0,0,0,0,0,0,0
2.446,0,0,0,0,0,0,0,0,0,0,0
2.447,0,0,0,0,0,0,0,0,0,0,0
2.448,0,0,0,0,0,0,0,0,0,0,0
2.449,0,0,0,0,0,0,0,0,0,0,0
2.45,0,0,0,0,0,0,0,0,0,0,0
2.451,0,0,0,0,0,0,0,0,0,0,0
2.452,0,0,0,0,0,0,0,0,0,0,0
2.453,0,0,0,0,0,0,0,0,0,0,0
2.454,0,0,0,0,0,0,0,0,0,0,0
2.455,0,0,0,0,0,0,0,0,0,0,0
2.456,0,0,0,0,0,0,0,0,0,0,0
2.457,0,0,0,0,0,0,0,0,0,0,0
2.458,0,0,0,0,0,0,0,0,0,0,0
2.459,0,0,0,0,0,0,0,0,0,0,0
2.46,0,0,0,0,0,0,0,0,0,0,0
2.461,0,0,0,0,0,0,0,0,0,0,0
2.462,0,0,0,0,0,0,0,0,0,0,0
2.463,0,0,0,0,0,0,0,0,0,0,0
2.464,0,0,0,0,0,0,0,0,0,0,0
2.465,0,0,0,0,0,0,0,0,0,0,0
2.466,0,0,0,0,0,0,0,0,0,0,0
2.467,0,0,0,0,0,0,0,0,0,0,0
2.468,0,0,0,0,0,0,0,0,0,0,0
2.469,0,0,0,0,0,0,0,0,0,0,0
2.47,0,0,0,0,0,0,0,0,0,0,0
2.471,0,0,0,0,0,0,0,0,0,0,0
2.472,0,0,0,0,0,0,0,0,0,0,0
2.473,0,0,0,0,0,0,0,0,0,0,0
2.474,0,0,0,0,0,0,0,0,0,0,0
2.475,0,0,0,0,0,0,0,0,0,0,0
2.476,0,0,0,0,0,0,0,0,0,0,0
2.477,0,0,0,0,0,0,0,0,0,0,0
2.478,0,0,0,0,0,0,0,0,0,0,0
2.479,0,0,0,0,0,0,0,0,0,0,0
2.48,0,0,0,0,0,0,0,0,0,0,0
2.481,0,0,0,0,0,0,0,0,0,0,0
2.482,0,0,0,0,0,0,0,0,0,0,0
2.483,0,0,0,0,0,0,0,0,0,0,0
2.484,0,0,0,0,0,0,0,0,0,0,0
2.485,0,0,0,0,0,0,0,0,0,0,0
2.486,0,0,0,0,0,0,0,0,0,0,0
2.487,0,0,0,0,0,0,0,0,0,0,0
2.488,0,0,0,0,0,0,0,0,0,0,0
2.489,0,0,0,0,0,0,0,0,0,0,0
2.49,0,0,0,0,0,0,0,0,0,0,0
2.491,0,0,0,0,0,0,0,0,0,0,0
2.492,0,0,0,0,0,0,0,0,0,0,0
2.493,0,0,0,0,0,0,0,0,0,0,0
2.494,0,0,0,0,0,0,0,0,0,0,0
2.495,0,0,0,0,0,0,0,0,0,0,0
2.496,0,0,0,0,0,0,0,0,0,0,0
2.497,0,0,0,0,0,0,0,0,0,0,0
2.498,0,0,0,0,0,0,0,0,0,0,0
2.499,0,0,0,0,0,0,0,0,0,0,0
2.5,0,0,0,0,0,0,0,0,0,0,0
2.501,0,0,0,0,0,0,0,0,0,0,0
2.502,0,0,0,0,0,0,0,0,0,0,0
2.503,0,0,0,0,0,0,0,0,0,0,0
2.504,0,0,0,0,0,0,0,0,0,0,0
2.505,0,0,0,0,0,0,0,0,0,0,0
2.506,0,0,0,0,0,0,0,0,0,0,0
2.507,0,0,0,0,0,0,0,0,0,0,0
2.508,0,0,0,0,0,0,0,0,0,0,0
2.509,0,0,0,0,0,0,0,0,0,0,0
2.51,0,0,0,0,0,0,0,0,0,0,0
2.511,0,0,0,0,0,0,0,0,0,0,0
2.512,0,0,0,0,0,0,0,0,0,0,0
2.513,0,0,0,0,0,0,0,0,0,0,0
2.514,0,0,0,0,0,0,0,0,0,0,0
2.515,0,0,0,0,0,0,0,0,0,0,0
2.516,0,0,0,0,0,0,0,0,0,0,0
2.517,0,0,0,0,0,0,0,0,0,0,0
2.518,0,0,0,0,0,0,0,0,0,0,0
2.519,0,0,0,0,0,0,0,0,0,0,0
2.52,0,0,0,0,0,0,0,0,0,0,0
2.521,0,0,0,0,0,0,0,0,0,0,0
2.522,0,0,0,0,0,0,0,0,0,0,0
2.523,0,0,0,0,0,0,0,0,0,0,0
2.524,0,0,0,0,0,0,0,0,0,0,0
2.525,0,0,0,0,0,0,0,0,0,0,0
2.526,0,0,0,0,0,0,0,0,0,0,0
2.527,0,0,0,0,0,0,0,0,0,0,0
2.528,0,0,0,0,0,0,0,0,0,0,0
2.529,0,0,0,0,0,0,0,0,0,0,0
2.53,0,0,0,0,0,0,0,0,0,0,0
2.531,0,0,0,0,0,0,0,0,0,0,0
2.532,0,0,0,0,0,0,0,0,0,0,0
2.533,0,0,0,0,0,0,0,0,0,0,0
2.534,0,0,0,0,0,0,0,0,0,0,0
2.535,0,0,0,0,0,0,0,0,0,0,0
2.536,0,0,0,0,0,0,0,0,0,0,0
2.537,0,0,0,0,0,0,0,0,0,0,0
2.538,0,0,0,0,0,0,0,0,0,0,0
2.539,0,0,0,0,0,0,0,0,0,0,0
2.54,0,0,0,0,0,0,0,0,0,0,0
2.541,0,0,0,0,0,0,0,0,0,0,0
2.542,0,0,0,0,0,0,0,0,0,0,0
2.543,0,0,0,0,0,0,0,0,0,0,0
2.544,0,0,0,0,0,0,0,0,0,0,0
2.545,0,0,0,0,0,0,0,0,0,0,0
2.546,0,0,0,0,0,0,0,0,0,0,0
2.547,0,0,0,0,0,0,0,0,0,0,0
2.548,0,0,0,0,0,0,0,0,0,0,0
2.549,0,0,0,0,0,0,0,0,0,0,0
2.55,0,0,0,0,0,0,0,0,0,0,0
2.551,0,0,0,0,0,0,0,0,0,0,0
2.552,0,0,0,0,0,0,0,0,0,0,0
2.553,0,0,0,0,0,0,0,0,0,0,0
2.554,0,0,0,0,0,0,0,0,0,0,0
2.555,0,0,0,0,0,0,0,0,0,0,0
2.556,0,0,0,0,0,0,0,0,0,0,0
2.557,0,0,0,0,0,0,0,0,0,0,0
2.558,0,0,0,0,0,0,0,0,0,0,0
2.559,0,0,0,0,0,0,0,0,0,0,0
2.56,0,0,0,0,0,0,0,0,0,0,0
2.561,0,0,0,0,0,0,0,0,0,0,0
2.562,0,0,0,0,0,0,0,0,0,0,0
2.563,0,0,0,0,0,0,0,0,0,0,0
2.564,0,0,0,0,0,0,0,0,0,0,0
2.565,0,0,0,0,0,0,0,0,0,0,0
2.566,0,0,0,0,0,0,0,0,0,0,0
2.567,0,0,0,0,0,0,0,0,0,0,0
2.568,0,0,0,0,0,0,0,0,0,0,0
2.569,0,0,0,0,0,0,0,0,0,0,0
2.57,0,0,0,0,0,0,0,0,0,0,0
2.571,0,0,0,0,0,0,0,0,0,0,0
2.572,0,0,0,0,0,0,0,0,0,0,0
2.573,0,0,0,0,0,0,0,0,0,0,0
2.574,0,0,0,0,0,0,0,0,0,0,0
2.575,0,0,0,0,0,0,0,0,0,0,0
2.576,0,0,0,0,0,0,0,0,0,0,0
2.577,0,0,0,0,0,0,0,0,0,0,0
2.578,0,0,0,0,0,0,0,0,0,0,0
2.579,0,0,0,0,0,0,0,0,0,0,0
2.58,0,0,0,0,0,0,0,0,0,0,0
2.581,0,0,0,0,0,0,0,0,0,0,0
2.582,0,0,0,0,0,0,0,0,0,0,0
2.583,0,0,0,0,0,0,0,0,0,0,0
2.584,0,0,0,0,0,0,0,0,0,0,0
2.585,0,0,0,0,0,0,0,0,0,0,0
2.586,0,0,0,0,0,0,0,0,0,0,0
2.587,0,0,0,0,0,0,0,0,0,0,0
2.588,0,0,0,0,0,0,0,0,0,0,0
2.589,0,0,0,0,0,0,0,0,0,0,0
2.59,0,0,0,0,0,0,0,0,0,0,0
2.591,0,0,0,0,0,0,0,0,0,0,0
2.592,0,0,0,0,0,0,0,0,0,0,0
2.593,0,0,0,0,0,0,0,0,0,0,0
2.594,0,0,0,0,0,0,0,0,0,0,0
2.595,0,0,0,0,0,0,0,0,0,0,0
2.596,0,0,0,0,0,0,0,0,0,0,0
2.597,0,0,0,0,0,0,0,0,0,0,0
2.598,0,0,0,0,0,0,0,0,0,0,0
2.599,0,0,0,0,0,0,0,0,0,0,0
